n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
118,pterm,0.938236,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20280,2040,0,0,118,0,0,1328,0,0.232047,1.01931
119,pterm,0.927201,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20256,2039,0,0,900,0,0,1328,0,0.253905,0.984443
120,pterm,0.940615,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20232,2030,0,0,227,0,0,1333,0,0.248184,1.004352
121,pterm,0.934808,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20084,2033,0,0,525,0,0,1333,0,0.22866599999999998,1.023937
122,pterm,0.948477,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19748,2024,0,0,101,0,0,1338,0,0.23061399999999999,1.027662
123,pterm,0.950708,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19924,2031,0,0,209,0,0,1341,0,0.23796599999999998,1.035794
124,pterm,0.90917,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20296,2036,0,0,107,0,0,1330,0,0.222296,0.990717
125,pterm,0.94234,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20080,2041,0,0,986,0,0,1333,0,0.212335,1.040102
126,pterm,0.941665,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19732,2027,0,0,439,0,0,1309,0,0.244723,1.007605
127,pterm,0.964459,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20044,2024,0,0,906,0,0,1340,0,0.242426,1.039591
128,pterm,0.929715,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19904,2021,0,0,1394,0,0,1342,0,0.21611899999999998,1.030368
129,pterm,0.949216,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19908,2025,0,0,326,0,0,1336,0,0.25599099999999997,1.003375
130,pterm,0.938702,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20068,2034,0,0,225,0,0,1331,0,0.24231999999999998,1.009398
131,pterm,0.95701,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20280,2028,0,0,309,0,0,1332,0,0.23152899999999998,1.041324
132,pterm,0.941942,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19924,2026,0,0,453,0,0,1334,0,0.23152499999999998,1.02327
133,pterm,0.936186,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20196,2035,0,0,31,0,0,1336,0,0.24514799999999998,1.002262
134,pterm,0.93225,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20068,2036,0,0,223,0,0,1324,0,0.22511099999999998,1.016552
135,pterm,0.94702,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20092,2034,0,0,342,0,0,1335,0,0.231539,1.029155
136,pterm,0.939704,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,19904,2034,0,0,267,0,0,1333,0,0.23488199999999998,1.02405
137,pterm,0.942811,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19876,2026,0,0,1609,0,0,1337,0,0.226149,1.030011
138,pterm,0.938453,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20056,2034,0,0,528,0,0,1339,0,0.22112099999999998,1.031752
139,pterm,0.913292,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,19904,2025,0,0,38,0,0,1344,0,0.23704299999999998,0.979595
140,pterm,0.943019,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20200,2037,0,0,190,0,0,1343,0,0.26015699999999997,0.9978899999999999
141,pterm,0.953391,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20344,2038,0,0,367,0,0,1341,0,0.25116499999999997,1.028103
142,pterm,0.923291,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20260,2043,0,0,2126,0,0,1337,0,0.230789,1.006296
143,pterm,0.94676,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19952,2020,0,0,57,0,0,1333,0,0.232677,1.021136
144,pterm,0.921635,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19880,2030,0,0,1804,0,0,1338,0,0.233176,1.004615
145,pterm,0.934189,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,19748,2020,0,0,228,0,0,1327,0,0.220962,1.018317
146,pterm,0.956841,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19932,2036,0,0,456,0,0,1334,0,0.24559899999999998,1.02331
147,pterm,0.928531,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20324,2038,0,0,996,0,0,1339,0,0.23812599999999998,1.002594
148,pterm,0.932623,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20240,2033,0,0,98,0,0,1342,0,0.25608,0.9861789999999999
149,pterm,0.916865,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20316,2028,0,0,711,0,0,1337,0,0.2326,0.9884959999999999
150,pterm,0.929477,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19940,2030,0,0,695,0,0,1340,0,0.230264,1.004987
151,pterm,0.935215,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20068,2035,0,0,160,0,0,1338,0,0.22575499999999998,1.0226
152,pterm,0.931771,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19940,2040,0,0,37,0,0,1343,0,0.23774599999999999,1.005765
153,pterm,0.915806,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20272,2040,0,0,105,0,0,1338,0,0.207641,1.017335
154,pterm,0.947484,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20268,2038,0,0,56,0,0,1338,0,0.248664,1.015328
155,pterm,0.916236,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19900,2022,0,0,581,0,0,1333,0,0.23801599999999998,0.9885229999999999
156,pterm,0.918591,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19920,2027,0,0,42,0,0,1331,0,0.23366599999999998,0.996398
157,pterm,0.930465,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20264,2046,0,0,531,0,0,1333,0,0.23473,1.015786
158,pterm,0.935275,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20080,2035,0,0,192,0,0,1338,0,0.243576,1.004722
159,pterm,0.917219,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19932,2032,0,0,366,0,0,1333,0,0.237697,0.988134
160,pterm,0.94471,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20312,2041,0,0,375,0,0,1326,0,0.227993,1.041021
161,pterm,0.929478,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19920,2033,0,0,34,0,0,1327,0,0.24490199999999998,0.993126
162,pterm,0.934054,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20292,2040,0,0,211,0,0,1330,0,0.242887,1.004613
163,pterm,0.931779,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20068,2028,0,0,926,0,0,1339,0,0.23968199999999998,1.000207
164,pterm,0.91129,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19944,2033,0,0,379,0,0,1322,0,0.23039099999999998,0.990161
165,pterm,0.936733,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20304,2044,0,0,306,0,0,1331,0,0.233069,1.016897
166,pterm,0.94744,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20064,2031,0,0,1335,0,0,1341,0,0.24648799999999998,1.012973
167,pterm,0.943145,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19728,2030,0,0,201,0,0,1336,0,0.23710299999999998,1.026208
168,pterm,0.916707,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,19748,2031,0,0,319,0,0,1332,0,0.24029399999999998,0.976327
169,pterm,0.941441,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20248,2035,0,0,824,0,0,1341,0,0.23820899999999998,1.015568
170,pterm,0.932389,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20052,2029,0,0,111,0,0,1332,0,0.24034499999999998,1.005148
171,pterm,0.925547,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20072,2031,0,0,356,0,0,1341,0,0.227517,1.011079
172,pterm,0.941523,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20028,2030,0,0,28,0,0,1342,0,0.24428899999999998,1.012635
173,pterm,0.950086,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19880,2029,0,0,317,0,0,1335,0,0.237001,1.024701
174,pterm,0.938274,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20088,2037,0,0,1109,0,0,1344,0,0.25063399999999997,1.005589
175,pterm,0.935552,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20052,2031,0,0,87,0,0,1342,0,0.253446,0.9948319999999999
176,pterm,0.937372,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19888,2031,0,0,113,0,0,1347,0,0.239484,1.012216
177,pterm,0.951562,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20228,2037,0,0,275,0,0,1338,0,0.25058199999999997,1.018141
178,pterm,0.955189,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20240,2040,0,0,1485,0,0,1340,0,0.272326,1.007767
179,pterm,0.933047,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20272,2038,0,0,1409,0,0,1340,0,0.23893199999999998,1.005521
180,pterm,0.955627,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20096,2026,0,0,274,0,0,1334,0,0.23066899999999999,1.04052
181,pterm,0.941183,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20320,2039,0,0,567,0,0,1336,0,0.24063099999999998,1.010322
182,pterm,0.984718,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20288,2040,0,0,294,0,0,1338,0,0.24503499999999998,1.042838
183,pterm,0.917764,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20064,2028,0,0,219,0,0,1325,0,0.244882,0.983066
184,pterm,0.949322,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,19744,2033,0,0,776,0,0,1341,0,0.252079,1.009397
185,pterm,0.957798,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,20268,2037,0,0,124,0,0,1335,0,0.24098999999999998,1.032704
186,pterm,0.944341,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20324,2034,0,0,530,0,0,1338,0,0.237366,1.022274
187,pterm,0.927688,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,19920,2030,0,0,672,0,0,1337,0,0.22766,1.008262
188,pterm,0.953009,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19788,2026,0,0,78,0,0,1328,0,0.245862,1.027233
189,pterm,0.930991,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,20276,2044,0,0,1226,0,0,1320,0,0.24177099999999999,0.995474
190,pterm,0.922426,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,19744,2031,0,0,915,0,0,1343,0,0.23516199999999998,0.996848
191,pterm,0.938769,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,19768,2027,0,0,228,0,0,1333,0,0.245311,1.003271
