n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
118,pterm,0.93863,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21344,2069,0,0,1787,0,0,1335,0,0.188,1.048
119,pterm,0.947765,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21092,2069,0,0,788,0,0,1342,0,0.19599999999999998,1.036
120,pterm,0.943051,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,20968,2062,0,0,540,0,0,1345,0,0.192,1.02
121,pterm,0.950655,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21428,2073,0,0,1169,0,0,1349,0,0.204,1.024
122,pterm,0.92629,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21488,2078,0,0,1120,0,0,1330,0,0.204,1.004
123,pterm,0.941798,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21684,2074,0,0,1136,0,0,1342,0,0.212,1.016
124,pterm,0.934103,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21536,2068,0,0,1360,0,0,1335,0,0.192,1.024
125,pterm,0.952859,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21436,2136,0,0,10589,0,0,1321,8,0.19999999999999998,1.06
126,pterm,0.930656,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21524,2075,0,0,3805,0,0,1321,0,0.23199999999999998,1.008
127,pterm,0.925507,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21296,2060,0,0,434,0,0,1341,0,0.208,1.012
128,pterm,0.954058,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21500,2066,0,0,3572,0,0,1321,0,0.22399999999999998,1.024
129,pterm,0.942119,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21728,2078,0,0,609,0,0,1335,0,0.208,1.028
130,pterm,0.940283,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21328,2072,0,0,1136,0,0,1336,0,0.208,1.028
131,pterm,0.941158,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21516,2073,0,0,781,0,0,1340,0,0.176,1.056
132,pterm,0.943305,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21052,2068,0,0,2199,0,0,1322,0,0.244,1.012
133,pterm,0.958702,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21660,2077,0,0,4780,0,0,1306,0,0.19999999999999998,1.06
134,pterm,0.939936,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,20968,2068,0,0,2055,0,0,1326,0,0.216,1.036
135,pterm,0.951358,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21652,2081,0,0,417,0,0,1338,0,0.256,0.976
136,pterm,0.942212,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21556,2086,0,0,626,0,0,1344,0,0.192,1.028
137,pterm,0.95919,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21336,2060,0,0,2040,0,0,1331,0,0.22,1.028
138,pterm,0.969304,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21364,2073,0,0,745,0,0,1332,0,0.204,1.052
139,pterm,0.92789,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21552,2071,0,0,987,0,0,1319,0,0.23199999999999998,0.968
140,pterm,0.943332,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21432,2065,0,0,539,0,0,1329,0,0.19999999999999998,1.032
141,pterm,0.945427,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,20952,2064,0,0,711,0,0,1341,0,0.22,1.008
142,pterm,0.940178,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21352,2124,0,0,409,0,0,1346,0,0.172,1.056
143,pterm,0.966309,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21452,2073,0,0,3300,0,0,1330,0,0.212,1.068
144,pterm,0.96838,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21512,2073,0,0,202,0,0,1334,0,0.19599999999999998,1.06
145,pterm,0.959457,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21408,2073,0,0,837,0,0,1329,0,0.188,1.064
146,pterm,0.949732,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21508,2070,0,0,1745,0,0,1330,0,0.16799999999999998,1.076
147,pterm,0.936223,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21412,2076,0,0,245,0,0,1331,0,0.22399999999999998,0.992
148,pterm,0.936017,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21456,2077,0,0,264,0,0,1333,0,0.204,1.02
149,pterm,0.944018,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21456,2074,0,0,2139,0,0,1318,0,0.188,1.052
150,pterm,0.94389,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21708,2076,0,0,1837,0,0,1337,0,0.23199999999999998,1.004
151,pterm,0.927784,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21432,2078,0,0,1663,0,0,1339,0,0.212,1.0
152,pterm,0.921158,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21600,2078,0,0,695,0,0,1334,0,0.19999999999999998,1.004
153,pterm,0.951418,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,20996,2126,0,0,846,0,0,1343,0,0.22399999999999998,1.004
154,pterm,0.953334,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21672,2074,0,0,4357,0,0,1320,0,0.236,1.02
155,pterm,0.945775,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21384,2075,0,0,1623,0,0,1335,0,0.19599999999999998,1.04
156,pterm,0.922864,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21420,2078,0,0,546,0,0,1352,0,0.184,1.02
157,pterm,0.953217,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21676,2077,0,0,884,0,0,1340,0,0.216,1.024
158,pterm,0.943456,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21532,2069,0,0,1831,0,0,1327,0,0.19999999999999998,1.04
159,pterm,0.947021,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21512,2070,0,0,1452,0,0,1338,0,0.19599999999999998,1.04
160,pterm,0.947008,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21348,2068,0,0,2863,0,0,1336,0,0.22399999999999998,1.032
161,pterm,0.941918,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21016,2063,0,0,626,0,0,1339,0,0.26799999999999996,0.98
162,pterm,0.938775,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21504,2068,0,0,1415,0,0,1338,0,0.172,1.052
163,pterm,0.953801,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,20972,2060,0,0,1256,0,0,1335,0,0.188,1.052
164,pterm,0.929784,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21356,2070,0,0,317,0,0,1344,0,0.208,1.004
165,pterm,0.971988,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,20960,2059,0,0,4629,0,0,1332,0,0.208,1.048
166,pterm,0.934868,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21612,2084,0,0,1015,0,0,1337,0,0.24,0.996
167,pterm,0.945583,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21640,2075,0,0,2076,0,0,1343,0,0.208,1.032
168,pterm,0.94606,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21688,2083,0,0,1137,0,0,1351,0,0.204,1.032
169,pterm,0.935316,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21592,2066,0,0,1017,0,0,1332,0,0.204,1.024
170,pterm,0.926161,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21456,2071,0,0,1153,0,0,1325,0,0.256,0.96
171,pterm,0.9393,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21404,2076,0,0,1058,0,0,1340,0,0.216,1.008
172,pterm,0.940657,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21656,2080,0,0,2269,0,0,1339,0,0.216,1.02
173,pterm,0.927541,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21528,2076,0,0,2155,0,0,1331,0,0.212,1.016
174,pterm,0.945509,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21592,2076,0,0,1248,0,0,1326,0,0.18,1.06
175,pterm,0.929097,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21604,2075,0,0,444,0,0,1331,0,0.172,1.036
176,pterm,0.956595,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21564,2079,0,0,1348,0,0,1328,0,0.216,1.044
177,pterm,0.934493,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21436,2073,0,0,681,0,0,1342,0,0.192,1.036
178,pterm,0.946202,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21452,2082,0,0,796,0,0,1348,0,0.19599999999999998,1.036
179,pterm,0.938184,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21580,2073,0,0,1072,0,0,1322,0,0.22399999999999998,1.028
180,pterm,0.95347,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21684,2076,0,0,785,0,0,1317,0,0.216,1.028
181,pterm,0.947411,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21568,2080,0,0,875,0,0,1349,0,0.184,1.044
182,pterm,0.940372,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21484,2070,0,0,615,0,0,1337,0,0.22,1.012
183,pterm,0.94641,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21364,2074,0,0,1906,0,0,1335,0,0.216,1.012
184,pterm,0.92975,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21264,2068,0,0,1024,0,0,1324,0,0.208,1.024
185,pterm,0.960215,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21644,2085,0,0,903,0,0,1334,0,0.192,1.06
186,pterm,0.946812,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21528,2068,0,0,516,0,0,1347,0,0.212,1.028
187,pterm,0.934821,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21384,2073,0,0,969,0,0,1336,0,0.188,1.044
188,pterm,0.943824,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21600,2133,0,0,1888,0,0,1343,0,0.184,1.048
189,pterm,0.947627,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21436,2065,0,0,1816,0,0,1338,0,0.248,0.992
190,pterm,0.94665,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21452,2075,0,0,3469,0,0,1323,0,0.236,1.0
191,pterm,0.94807,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21408,2077,0,0,73,0,0,1348,0,0.208,1.032
192,pterm,0.940228,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21520,2070,0,0,1008,0,0,1331,0,0.216,1.016
193,pterm,0.96153,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21652,2075,0,0,3134,0,0,1339,0,0.16799999999999998,1.096
194,pterm,0.943289,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,21624,2081,0,0,1084,0,0,1338,0,0.216,1.0
195,pterm,0.943237,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21608,2071,0,0,1504,0,0,1323,0,0.24,0.992
196,pterm,0.963269,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,20968,2062,0,0,1757,0,0,1335,0,0.22399999999999998,1.028
197,pterm,0.922233,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,21432,2075,0,0,934,0,0,1333,0,0.204,1.008
